matchid,blue_dragon,blue_firstdragon,blue_HORDE,red_dragon,red_firstdragon,red_HORDE,blue_firstkill,red_firstkill,player1kills,player1assists,player1deaths,player2kills,player2assists,player2deaths,player3kills,player3assists,player3deaths,player4kills,player4assists,player4deaths,player5kills,player5assists,player5deaths,player6kills,player6assists,player6deaths,player7kills,player7assists,player7deaths,player8kills,player8assists,player8deaths,player9kills,player9assists,player9deaths,player10kills,player10assists,player10deaths,player0kills,player0assists,player0deaths
KR_6846352203,0,0,0,2,1,0,0,1,7,5,1,1,1,2,0,0,3,1,1,5,3,5,1,0,0,4,1,1,1,3,2,2,7,12,3,1,1,2,,,
KR_6920334865,0,0,4,1,1,2,1,0,2,1,2,0,0,2,1,2,2,3,3,1,4,3,1,1,0,2,2,2,0,3,2,1,1,3,3,1,3,4,,,
KR_6792771461,0,0,0,1,1,0,0,1,1,1,5,2,3,2,2,2,1,3,3,1,0,0,5,5,0,1,5,5,1,2,1,2,2,4,1,0,0,3,,,
KR_6974271165,0,0,3,1,1,3,0,1,4,5,3,2,2,2,5,4,2,0,0,7,1,1,4,2,0,1,2,2,3,2,0,7,9,7,0,3,3,1,,,
KR_6901299704,0,0,1,0,0,5,1,0,3,7,1,4,3,3,1,0,6,2,3,0,1,2,4,2,1,1,2,2,2,3,1,3,4,3,1,3,4,4,,,
KR_6450323105,1,1,0,0,0,0,1,0,1,1,1,5,7,2,5,9,0,0,0,2,1,2,3,0,0,3,3,3,3,0,0,3,2,2,2,3,5,1,,,
KR_6947515629,0,0,6,1,1,0,1,0,6,2,2,2,2,2,5,0,2,1,1,4,2,3,1,2,1,5,3,3,4,1,0,6,5,8,0,0,0,1,,,
KR_6970503159,1,1,0,0,0,6,1,0,0,0,4,6,3,2,3,6,5,0,0,6,2,4,2,3,0,3,0,0,3,5,3,1,9,10,2,2,2,2,,,
KR_6974797033,0,0,6,2,1,0,1,0,1,0,4,3,4,3,2,0,2,2,2,3,1,1,3,3,2,4,2,3,0,2,0,2,6,6,0,2,2,3,,,
KR_6989791260,0,0,0,2,1,6,0,1,2,1,1,2,3,3,2,1,1,1,1,1,0,0,4,1,1,3,3,4,1,0,0,1,3,2,1,3,6,1,,,
KR_6979607334,0,0,4,1,1,2,1,0,6,3,1,4,6,0,2,0,0,5,6,1,0,0,1,0,0,5,1,1,1,2,6,5,0,0,3,0,0,3,,,
KR_6980008898,1,0,2,1,1,4,0,1,8,7,1,7,8,6,2,1,3,4,2,4,1,0,3,1,0,4,4,6,4,5,2,4,4,4,3,3,3,7,,,
KR_6910608345,1,0,3,1,1,3,1,0,0,0,2,3,2,2,7,2,2,2,3,1,1,1,1,2,0,0,3,1,2,1,1,2,0,0,6,2,2,3,,,
KR_6988746092,2,1,5,0,0,1,1,0,6,6,2,1,2,2,3,0,2,6,6,2,4,4,0,0,0,3,3,4,5,2,0,6,0,0,4,3,1,2,,,
KR_6972138564,1,0,5,1,1,1,0,1,3,3,1,3,6,3,3,3,7,5,9,2,2,4,2,3,7,2,3,1,4,5,2,1,3,5,5,1,3,4,,,
KR_6671770336,1,1,0,0,0,0,1,0,,,,3,6,0,4,6,2,1,2,0,4,1,0,0,0,1,0,0,3,2,1,0,0,0,5,0,0,3,,,
KR_6994613283,1,1,1,1,0,5,1,0,2,1,4,1,0,2,2,1,5,3,4,2,5,5,3,4,0,3,4,6,2,5,2,2,2,3,4,0,0,2,1.0,0.0,0.0
KR_6844150840,1,0,0,1,1,0,1,0,3,1,2,3,5,1,0,0,1,0,0,2,1,2,2,2,2,3,,,,4,4,1,2,4,1,0,0,2,,,
KR_6979668043,0,0,3,1,1,3,1,0,1,1,4,4,4,6,1,1,5,4,7,3,2,2,1,4,1,1,10,3,0,1,0,5,2,2,4,2,2,2,,,
KR_6971102033,0,0,4,2,1,2,0,1,4,3,1,1,1,3,0,0,3,2,3,5,1,1,3,5,4,1,4,3,1,1,0,2,4,5,3,1,1,1,,,
KR_6971507467,0,0,6,2,1,0,1,0,1,1,4,1,1,1,3,0,3,3,5,3,0,0,2,5,0,2,1,1,0,0,0,3,7,9,1,0,0,2,,,
KR_6940264874,0,0,3,1,1,3,1,0,3,2,3,2,2,0,3,1,5,1,2,5,2,2,4,7,5,0,2,2,2,6,6,2,1,1,3,1,0,4,,,
KR_6991461263,1,1,4,0,0,2,0,1,1,1,2,1,1,3,5,5,1,2,4,2,2,2,4,,,,8,9,3,1,0,3,2,2,3,1,1,2,,,
KR_6994029492,1,1,0,0,0,6,1,0,5,7,4,2,2,2,,,,4,3,3,2,2,2,4,1,4,1,2,1,1,1,2,4,6,1,1,2,5,,,
KR_6948466120,0,0,0,1,1,6,1,0,3,1,2,2,1,1,1,0,1,0,0,1,2,4,2,2,1,1,1,1,2,2,2,1,0,0,3,2,3,1,,,
KR_6928936922,1,0,3,1,1,3,1,0,2,0,1,6,7,1,5,4,3,4,3,3,0,0,3,0,0,3,3,2,2,2,2,6,6,10,3,0,0,3,,,
KR_6994415392,1,1,6,1,0,0,0,1,3,2,3,7,6,1,5,6,5,2,2,3,0,0,3,1,0,1,5,6,4,3,2,4,4,4,4,2,2,4,,,
KR_6985728257,1,1,4,0,0,2,1,0,3,1,2,2,3,1,3,3,3,3,3,2,1,0,1,1,0,2,8,13,4,0,0,1,0,0,2,0,0,3,,,
KR_6933560141,0,0,0,1,1,6,1,0,1,2,2,1,1,6,2,1,4,1,2,2,1,1,1,4,7,0,3,4,1,1,2,2,3,4,2,4,8,1,,,
KR_6959119043,0,0,0,1,1,6,1,0,6,2,4,1,0,6,2,0,2,5,5,4,6,7,5,3,3,5,8,11,1,1,2,3,5,5,6,4,3,5,,,
KR_6954836132,1,1,0,0,0,6,0,1,5,2,1,7,13,6,1,1,4,2,3,5,1,1,2,2,3,4,3,3,4,5,6,1,7,7,3,1,2,4,,,
KR_6935213161,2,1,6,0,0,0,0,1,1,1,3,4,6,0,4,8,0,0,0,2,0,0,2,2,1,1,3,5,3,0,0,3,2,2,1,0,0,1,,,
KR_6952058599,2,1,6,0,0,0,1,0,0,0,4,2,1,1,6,5,1,3,6,4,5,8,3,3,1,3,4,5,2,0,0,6,4,6,1,2,3,4,,,
KR_6873819241,0,0,0,2,1,0,0,1,0,0,5,0,0,1,0,0,1,1,1,0,0,0,2,4,1,0,2,3,0,2,1,0,1,2,0,0,0,1,,,
KR_6965198408,0,0,6,2,1,0,0,1,1,0,1,4,7,3,0,0,3,2,3,5,3,1,5,0,0,2,11,10,1,1,0,3,3,4,2,2,2,2,,,
KR_6988263988,1,1,1,0,0,5,0,1,2,1,1,2,1,2,1,1,1,2,1,2,7,7,3,1,1,2,1,3,2,3,2,3,4,5,2,0,0,5,,,
KR_6993813589,2,1,3,0,0,3,0,1,0,0,4,4,3,2,5,10,0,5,7,1,,,,5,3,3,1,4,2,1,1,3,0,0,3,0,0,3,,,
KR_6988995106,0,0,3,2,1,3,0,1,0,0,1,4,3,3,3,3,0,1,1,4,0,0,3,2,4,1,2,2,2,1,0,2,4,8,1,2,2,2,,,
KR_6971484354,2,1,3,0,0,3,0,1,3,1,0,5,6,3,2,2,2,2,3,1,1,2,0,1,1,3,1,1,2,2,1,2,1,1,3,1,1,3,,,
KR_6854405104,1,1,0,1,0,0,0,1,0,0,6,1,2,3,2,2,1,1,0,5,5,4,6,5,1,0,3,5,2,2,3,1,7,6,3,4,5,4,1.0,0.0,0.0
KR_6977777544,0,0,0,2,1,6,1,0,1,0,2,1,1,1,1,0,1,3,5,1,4,4,1,2,3,2,2,3,0,1,0,1,1,1,3,0,0,4,,,
KR_6948201567,0,0,6,1,1,0,0,1,5,2,0,4,7,1,3,4,2,2,2,3,0,0,2,0,0,5,1,2,2,5,6,3,2,4,2,0,0,2,,,
KR_6989699390,0,0,6,2,1,0,1,0,3,1,1,2,2,2,7,5,1,3,4,5,3,3,5,1,1,5,7,12,2,2,0,5,1,2,2,3,2,4,,,
KR_6967889622,1,1,0,0,0,6,1,0,3,3,1,2,4,2,2,0,2,1,2,0,1,1,4,1,0,2,2,3,2,4,2,2,1,1,1,1,0,2,,,
KR_6969021283,0,0,6,2,1,0,0,1,3,0,1,1,1,4,1,0,3,3,3,5,0,0,6,1,0,3,9,16,1,1,1,2,7,9,0,1,1,2,,,
KR_6878807742,1,1,0,0,0,0,0,1,1,0,4,7,8,2,5,8,1,10,7,4,3,3,3,2,0,2,4,4,5,2,1,2,4,4,10,2,1,7,,,
KR_6986054533,1,1,6,0,0,0,1,0,3,1,2,6,6,1,8,4,2,4,4,1,1,1,1,3,0,6,1,2,2,2,0,6,1,1,2,0,0,6,,,
KR_6940951390,1,1,1,1,0,5,0,1,0,0,5,3,3,3,1,0,4,3,2,2,2,3,2,6,1,1,2,3,0,3,0,2,4,4,4,1,1,2,,,
KR_6976461634,0,0,0,0,0,3,0,1,4,0,0,2,1,3,4,1,5,5,4,3,3,4,1,1,0,4,2,1,1,3,2,4,4,5,4,2,1,5,,,
KR_6988708175,1,1,1,0,0,5,0,1,4,1,4,2,2,3,6,9,5,4,6,4,4,2,3,3,1,5,3,4,3,6,2,5,6,7,4,1,1,3,,,
KR_6936304053,1,0,0,1,1,6,0,1,0,0,1,2,0,3,3,2,5,3,3,3,1,0,3,1,0,0,4,4,2,8,5,2,2,3,2,0,0,3,,,
KR_6971656536,2,1,4,0,0,2,1,0,1,0,3,1,2,2,3,4,1,1,1,0,4,2,0,4,2,2,1,0,3,1,0,3,0,0,1,0,0,1,,,
KR_6970759086,0,0,1,2,1,5,1,0,0,0,3,5,7,2,1,1,1,1,0,2,,,,3,1,0,3,3,2,0,0,1,2,3,0,0,0,4,,,
KR_6973770099,1,0,3,1,1,0,1,0,3,4,2,1,1,5,3,2,2,7,7,2,2,3,4,6,4,5,5,6,1,1,1,0,1,1,4,2,3,6,,,
KR_6986711988,1,0,6,1,1,0,1,0,7,4,3,3,3,2,1,0,0,4,4,2,1,1,0,1,1,5,3,4,2,2,0,4,0,0,2,1,1,3,,,
KR_6987879331,0,0,2,2,1,4,1,0,1,0,3,3,5,4,3,4,1,2,3,4,1,0,3,4,3,0,4,5,2,2,1,3,3,4,2,2,2,3,,,
KR_6991222473,0,0,0,1,1,6,1,0,2,0,0,2,3,3,2,4,3,4,7,2,,,,0,0,2,1,2,1,4,2,1,1,2,2,2,0,4,,,
KR_6991780032,0,0,4,2,1,2,1,0,0,0,1,1,1,4,5,3,2,4,1,7,2,2,4,1,0,0,10,18,2,1,0,2,4,6,4,2,3,4,,,
KR_6984115244,2,1,0,0,0,6,1,0,0,0,5,1,1,3,3,3,1,4,3,4,1,1,2,5,3,0,5,7,1,1,0,1,2,2,5,2,4,2,,,
KR_6985566643,0,0,1,1,1,5,0,1,0,0,3,0,0,5,1,2,2,2,2,1,0,0,2,2,0,0,4,4,1,3,3,0,1,1,1,3,8,1,,,
KR_6907193502,1,0,4,1,1,2,1,0,0,0,6,3,6,2,2,5,3,9,13,2,5,7,3,4,1,1,9,14,3,3,2,3,0,0,6,0,0,6,,,
KR_6936270271,0,0,0,1,1,6,0,1,2,1,6,2,2,0,2,2,8,2,3,5,0,0,5,4,0,3,4,4,0,8,4,3,6,6,0,2,2,2,,,
KR_6990934282,1,1,3,0,0,3,1,0,2,0,1,4,3,4,1,1,2,5,5,4,2,3,1,0,0,3,4,3,1,1,0,2,6,4,5,1,1,3,,,
KR_6993579571,1,1,3,1,0,3,0,1,,,,4,5,2,2,0,0,0,0,6,1,2,3,1,2,2,4,5,1,0,0,2,4,5,0,2,2,2,,,
KR_6925917486,1,1,1,0,0,5,0,1,0,0,3,1,0,1,3,8,5,2,5,2,1,1,2,3,1,1,2,1,0,8,10,2,0,0,3,0,0,1,,,
KR_6963777783,0,0,5,1,1,1,1,0,1,0,0,2,2,0,3,4,0,3,3,1,2,3,2,0,0,2,0,0,3,0,0,3,2,3,0,1,1,3,,,
KR_6972603371,1,0,2,1,1,4,0,1,1,0,0,4,7,3,3,4,0,5,6,4,0,0,2,1,1,1,3,6,3,0,0,5,3,4,4,2,4,0,,,
KR_6937554672,2,1,0,0,0,6,0,1,3,1,4,6,6,2,2,2,3,7,8,3,1,2,1,4,6,3,2,1,4,3,2,3,2,1,6,2,2,3,,,
KR_6975738435,1,1,1,0,0,5,1,0,8,5,2,7,9,2,3,2,1,1,1,3,0,0,2,3,0,6,0,0,4,1,1,6,4,4,1,2,2,2,,,
KR_6984169565,2,1,5,0,0,1,1,0,3,0,3,4,7,2,2,4,3,6,6,1,5,4,3,5,7,2,3,3,3,1,2,2,2,3,6,1,1,7,,,
KR_6937685821,1,1,3,0,0,0,1,0,1,0,3,6,10,1,2,0,1,10,12,2,3,2,0,1,0,2,1,1,4,4,2,2,1,1,6,0,0,8,,,
KR_6899521351,1,1,6,0,0,0,0,1,3,2,2,2,3,1,2,2,3,5,7,3,7,10,1,3,0,4,0,0,4,0,0,3,5,6,4,2,2,4,,,
KR_6932326963,1,0,4,1,1,2,1,0,1,1,3,5,10,3,3,6,3,9,9,3,0,0,3,3,5,1,10,11,4,0,0,1,2,5,3,0,0,9,,,
KR_6966193655,0,0,3,1,1,3,0,1,0,0,1,1,1,4,2,4,6,3,4,5,0,0,3,1,1,2,4,9,2,9,5,0,3,5,1,2,2,1,,,
KR_6933022280,2,1,3,0,0,3,0,1,0,0,2,4,4,1,3,2,2,2,1,2,1,1,4,1,0,5,4,3,1,1,1,1,4,4,1,1,0,2,,,
KR_6950397459,0,0,4,1,1,2,1,0,1,0,1,8,9,2,2,2,4,11,9,3,1,1,2,2,2,2,0,0,3,6,5,4,2,2,4,2,2,10,,,
KR_6963069666,2,1,0,0,0,6,0,1,1,0,2,2,1,2,4,4,5,3,3,6,4,4,2,1,1,1,7,10,4,4,2,1,2,2,5,3,3,4,1.0,0.0,0.0
KR_6974070920,2,1,0,0,0,6,0,1,0,0,4,3,3,3,0,0,1,3,1,3,2,2,2,2,2,1,2,2,1,0,0,2,8,12,3,1,1,2,1.0,0.0,0.0
KR_6916214642,1,1,6,0,0,0,1,0,3,2,3,6,7,3,3,1,1,11,13,1,0,0,3,2,0,5,1,2,2,2,1,5,4,4,7,2,4,4,,,
KR_6790569621,0,0,0,1,1,0,0,1,0,0,6,0,0,3,2,4,3,3,5,2,0,0,1,7,0,0,2,3,0,5,4,0,0,0,3,1,1,2,,,
KR_6683213431,1,1,0,1,0,0,1,0,0,0,3,2,2,0,5,3,3,1,1,2,2,2,3,4,0,0,3,5,2,1,0,5,3,3,2,0,0,1,,,
KR_6959423661,2,1,1,0,0,5,1,0,1,0,1,1,1,4,2,1,3,5,5,2,0,0,2,1,2,1,3,2,0,5,3,2,3,4,4,0,0,3,1.0,0.0,0.0
KR_6904841795,2,1,5,0,0,1,1,0,2,1,0,0,0,1,4,4,0,5,7,2,1,1,3,1,1,3,2,3,2,0,0,2,3,2,3,0,0,2,,,
KR_6925102587,0,0,2,0,0,4,0,1,3,4,2,0,0,2,1,1,4,3,1,2,0,0,5,4,0,1,2,5,2,5,7,1,3,3,1,1,1,2,,,
KR_6927519928,0,0,3,2,1,3,0,1,1,2,4,1,1,3,3,0,2,0,0,1,,,,5,3,0,2,2,3,3,5,2,,,,,,,,,
KR_6921301831,1,0,2,1,1,4,0,1,0,0,3,0,0,2,1,1,1,13,13,4,1,1,1,3,2,0,1,1,1,3,4,2,4,3,5,0,0,7,,,
KR_6938702372,0,0,4,1,1,2,0,1,4,5,2,3,1,5,6,6,6,3,3,0,1,1,2,2,2,4,3,2,5,9,6,4,1,1,2,0,0,2,,,
KR_6991404591,1,1,3,0,0,3,0,1,5,1,2,2,0,2,3,4,3,1,2,3,6,7,3,1,0,5,3,2,1,4,6,5,3,2,2,2,4,4,,,
KR_6936141714,1,1,6,1,0,0,1,0,3,1,0,2,2,2,3,3,0,2,2,2,0,0,1,0,0,4,1,1,1,0,0,4,3,3,0,1,1,1,,,
KR_6988317185,0,0,6,1,1,0,1,0,3,0,3,1,0,2,1,1,7,4,5,4,1,1,2,1,1,2,3,4,2,9,2,2,2,2,2,3,4,2,,,
KR_6918531742,1,0,6,1,1,0,0,1,1,1,2,4,2,2,3,0,2,4,4,6,0,0,3,4,3,2,3,5,1,1,0,5,6,6,1,0,0,3,1.0,0.0,0.0
KR_6983887871,1,1,0,1,0,6,1,0,1,0,5,0,0,4,5,5,2,5,8,1,0,0,1,6,10,2,2,1,2,2,1,1,2,3,3,1,1,3,,,
KR_6956674444,0,0,1,1,1,5,0,1,0,0,3,1,0,4,3,4,8,1,0,5,0,0,5,2,0,2,1,1,2,16,9,0,6,7,0,0,0,1,,,
KR_6919826946,1,1,0,0,0,6,0,1,2,3,2,1,2,5,1,1,2,1,1,4,3,4,7,2,0,1,5,6,1,2,3,2,9,16,1,2,2,3,,,
KR_6940215723,2,1,3,0,0,3,1,0,1,0,0,2,2,0,1,0,3,5,6,1,1,1,0,3,1,0,0,0,2,0,0,3,1,1,4,0,0,1,,,
KR_6958166803,1,1,0,1,0,6,1,0,1,1,1,3,3,0,3,3,1,3,4,1,2,3,2,0,0,2,4,7,1,0,0,2,0,0,6,1,0,1,,,
KR_6857628817,2,1,0,0,0,0,0,1,5,1,0,8,7,0,4,5,5,9,9,0,3,3,1,0,0,7,2,4,6,3,1,4,1,3,6,0,0,6,,,
KR_6916295699,1,1,3,0,0,3,1,0,0,0,4,1,1,1,4,4,2,2,3,2,0,0,1,4,2,0,3,3,1,0,0,4,2,2,2,1,1,0,,,
KR_6982588608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6988162978,2,1,5,0,0,1,0,1,2,0,2,4,7,0,1,0,2,4,4,2,1,1,2,3,1,2,2,3,3,0,0,1,2,2,4,1,1,2,,,
KR_6964466190,0,0,5,1,1,1,0,1,,,,1,1,2,2,4,1,3,6,1,1,1,3,,,,3,3,2,0,0,1,3,4,1,1,1,3,,,
KR_6932319401,0,0,6,1,1,0,1,0,6,5,4,5,6,1,1,3,8,2,3,1,0,0,3,3,3,6,8,9,2,3,1,1,3,3,1,0,0,4,,,
KR_6729626222,1,1,0,0,0,0,1,0,3,1,7,3,2,3,1,1,1,2,1,2,1,2,3,6,0,3,3,3,1,4,3,4,2,2,1,1,1,1,,,
KR_6875086530,2,1,0,0,0,0,1,0,1,0,3,1,1,1,2,3,1,0,0,2,,,,2,3,1,1,1,1,1,0,1,3,5,1,,,,,,
KR_6941775540,0,0,0,2,1,6,0,1,4,2,3,1,1,3,1,2,5,3,3,2,1,3,6,5,4,4,4,7,1,4,2,1,2,4,2,4,5,2,,,
KR_6991633572,1,1,2,0,0,4,0,1,2,2,0,5,8,1,3,3,1,1,1,1,1,1,0,0,0,1,1,2,2,1,0,4,1,1,2,0,0,3,,,
KR_6526626424,1,1,0,0,0,0,1,0,3,2,0,7,5,1,5,2,0,5,5,2,0,0,1,0,0,4,0,0,6,0,0,6,3,3,2,1,0,2,,,
KR_6484889857,0,0,0,1,1,0,0,1,0,0,2,3,3,2,3,6,4,2,3,1,0,0,4,1,1,1,2,0,1,3,1,2,6,6,1,1,1,3,,,
KR_6968003688,1,0,5,1,1,1,1,0,0,0,1,2,4,2,2,4,1,9,15,3,0,0,2,0,0,2,1,1,4,3,5,2,5,9,1,0,0,4,,,
KR_6989435660,1,1,5,0,0,1,1,0,4,5,0,3,0,1,2,3,3,5,2,5,2,2,4,0,0,1,6,10,5,2,0,3,2,2,2,3,4,5,,,
KR_6986021831,2,1,1,0,0,5,1,0,3,0,0,2,1,2,9,7,4,3,1,4,1,1,3,1,2,4,9,10,0,0,0,6,3,3,4,0,0,4,,,
KR_6914319096,1,1,3,0,0,3,1,0,2,2,1,3,5,3,1,2,1,6,5,3,1,2,1,3,4,3,1,3,2,1,1,1,4,6,3,0,0,4,,,
KR_6609912556,1,1,0,0,0,0,1,0,2,0,4,6,7,5,1,1,1,6,7,2,0,0,1,2,0,1,6,4,5,3,3,4,2,4,2,0,0,3,,,
KR_6985165139,0,0,3,1,1,3,1,0,3,0,2,2,2,1,4,3,2,0,0,2,0,0,2,2,1,2,1,1,3,2,0,4,2,4,1,2,2,0,1.0,0.0,0.0
KR_6872986845,0,0,0,2,1,0,0,1,1,0,2,2,2,2,0,0,4,5,5,0,2,2,1,3,2,3,,,,4,2,0,1,0,4,1,1,3,,,
KR_6951483279,0,0,4,2,1,2,0,1,4,3,6,1,1,2,2,2,2,1,1,2,0,0,3,5,0,2,3,6,2,2,3,2,3,6,0,2,2,2,,,
KR_6869836673,0,0,0,2,1,0,0,1,0,0,3,2,1,3,5,3,1,0,0,4,2,0,3,3,0,1,6,10,3,0,0,2,4,4,2,1,1,1,,,
KR_6971546348,1,0,3,1,1,3,1,0,4,0,0,0,0,2,2,4,1,7,10,2,4,5,1,0,0,3,2,2,4,2,2,3,2,2,5,0,0,2,,,
KR_6983920113,2,1,0,0,0,6,1,0,2,5,3,6,7,2,0,0,3,6,14,1,0,0,5,3,1,3,2,2,3,2,2,1,6,10,4,1,3,3,,,
KR_6639859934,1,1,0,1,0,0,0,1,4,2,1,0,0,2,0,0,4,,,,,,,3,3,4,2,2,0,2,0,0,,,,,,,,,
KR_6976453262,2,1,3,0,0,3,1,0,5,5,1,0,0,2,6,8,0,0,0,5,1,1,1,1,1,3,2,2,4,0,0,1,4,6,1,2,2,3,,,
KR_6947459618,0,0,5,2,1,1,0,1,3,0,1,5,6,3,2,4,5,4,4,4,3,5,10,0,0,2,3,5,3,4,2,0,13,9,5,3,3,7,,,
KR_6993711899,0,0,0,2,1,6,0,1,2,0,3,4,5,0,0,0,1,3,3,1,1,1,3,3,2,2,1,2,2,0,0,1,3,4,2,1,1,3,,,
KR_6974368213,1,0,3,1,1,3,0,1,2,3,3,6,8,2,2,0,4,3,3,3,0,0,5,4,1,3,3,3,1,3,0,3,4,4,4,3,4,2,,,
KR_6975717405,2,1,3,0,0,3,1,0,3,0,2,2,3,2,3,4,0,9,14,3,3,4,3,2,0,3,4,5,3,2,1,0,1,1,7,1,1,7,,,
KR_6769172479,0,0,0,0,0,0,1,0,,,,5,6,1,1,2,1,1,2,2,0,0,2,,,,2,4,0,2,3,3,1,1,2,1,1,2,,,
KR_6977747204,1,1,6,1,0,0,1,0,2,2,0,8,8,2,1,0,1,3,4,2,2,2,1,1,0,3,3,5,3,1,0,6,1,1,3,0,0,1,,,
KR_6889956441,0,0,0,1,1,0,1,0,3,2,2,1,1,2,2,2,3,5,5,2,2,3,4,2,1,3,4,4,2,1,0,3,5,8,3,1,1,2,,,
KR_6994901616,0,0,0,2,1,6,0,1,3,0,3,6,11,4,4,3,6,5,7,5,0,0,3,2,0,3,5,5,2,5,2,4,8,13,6,0,0,3,1.0,0.0,0.0
KR_6897819140,1,1,0,0,0,3,0,1,0,0,3,3,5,5,2,2,2,6,10,4,2,2,2,4,1,0,2,3,2,5,7,2,3,6,5,2,2,4,,,
KR_6877190800,1,1,0,0,0,0,0,1,0,0,2,1,0,4,0,0,1,4,5,2,0,0,4,3,2,0,3,4,1,2,5,1,4,4,2,1,1,1,,,
KR_6983300312,1,1,3,0,0,3,0,1,1,1,5,1,1,1,2,1,3,9,6,5,1,1,5,5,2,1,1,1,3,5,2,0,6,8,5,2,3,5,,,
KR_6961213920,1,1,4,0,0,2,0,1,1,1,4,3,4,2,2,3,2,12,13,1,2,1,3,6,3,2,2,2,4,1,3,2,2,3,5,1,1,7,,,
KR_6992355811,2,1,1,0,0,5,1,0,1,3,6,6,6,3,2,3,3,,,,4,8,1,4,1,0,7,11,4,1,0,4,1,1,3,0,0,2,,,
KR_6976574840,1,0,3,1,1,0,1,0,1,0,1,5,5,2,0,0,3,6,7,2,2,3,3,1,1,2,3,1,2,4,3,2,2,3,3,1,1,5,,,
KR_6984510860,1,1,5,0,0,1,0,1,2,4,0,11,11,1,2,1,2,3,5,3,1,2,4,0,0,4,2,3,5,2,1,4,3,4,3,3,2,3,,,
KR_6970551043,0,0,1,0,0,5,1,0,0,0,3,0,0,7,0,0,5,6,6,4,3,3,5,3,0,0,6,4,1,7,6,0,5,4,4,3,5,4,,,
KR_6914034779,2,1,3,0,0,3,0,1,5,3,1,3,5,1,5,7,4,1,2,5,1,2,4,0,0,3,1,1,4,2,3,4,7,7,4,5,8,0,,,
KR_6994168117,0,0,6,2,1,0,1,0,0,0,2,7,8,4,2,3,0,6,10,2,2,3,2,4,3,3,1,1,6,3,4,1,2,5,3,0,0,4,,,
KR_6990380167,0,0,2,2,1,4,0,1,1,0,4,0,0,6,3,3,6,2,1,0,2,4,2,3,0,1,8,6,1,4,3,1,1,0,2,2,4,3,,,
KR_6919112808,2,1,1,0,0,5,1,0,0,0,5,2,2,1,7,5,1,,,,2,2,2,3,1,1,1,1,3,2,4,4,0,0,2,3,3,1,,,
KR_6985987008,0,0,6,1,1,0,1,0,4,2,4,3,1,4,2,1,2,5,8,4,5,5,1,3,1,2,5,7,4,1,1,4,5,4,5,1,0,4,,,
KR_6984309041,1,1,6,0,0,0,1,0,4,3,1,1,0,0,3,1,1,8,10,2,0,0,2,0,0,3,2,4,5,2,0,3,1,0,3,1,1,2,,,
KR_6989158102,0,0,2,0,0,4,0,1,3,3,7,2,2,5,6,8,5,,,,3,5,0,6,1,3,6,13,3,5,7,4,0,0,2,0,0,2,,,
KR_6924539297,2,1,6,0,0,0,0,1,,,,5,8,2,1,2,2,3,2,3,2,0,1,1,0,3,3,3,0,1,1,1,1,1,5,2,2,2,,,
KR_6977191263,1,0,6,1,1,0,1,0,4,3,0,2,1,3,7,6,1,7,11,1,0,0,4,1,2,4,3,5,4,1,3,7,2,4,2,2,3,3,,,
KR_6645761930,1,1,0,0,0,0,1,0,0,0,3,4,8,1,3,3,3,8,10,2,3,5,5,3,0,0,1,1,1,3,0,4,6,6,7,1,0,6,,,
KR_6989401620,1,1,4,1,0,2,0,1,0,0,2,0,0,2,0,0,3,4,5,0,0,0,2,2,1,0,3,4,0,2,2,0,0,0,2,2,2,2,,,
KR_6984120264,2,1,0,0,0,6,0,1,0,0,9,1,2,0,4,2,1,1,2,1,2,3,1,5,1,1,1,1,0,1,1,4,3,3,2,2,2,1,,,
KR_6778187562,1,1,0,0,0,0,1,0,5,3,2,2,0,3,5,5,1,3,2,3,2,2,3,4,2,4,1,1,4,1,1,4,2,1,3,4,4,2,,,
KR_6898172528,0,0,2,1,1,4,0,1,6,0,3,0,0,3,6,9,1,2,2,2,2,3,1,2,1,6,3,5,2,1,1,3,0,0,2,4,7,3,,,
KR_6981011666,1,0,5,1,1,1,1,0,6,4,1,3,4,5,2,3,2,1,1,5,0,0,3,1,1,4,9,14,5,3,6,2,2,3,0,1,1,1,,,
KR_6965344691,2,1,0,0,0,6,1,0,0,0,4,2,2,0,1,0,1,2,1,3,,,,2,1,2,3,5,0,1,1,1,1,1,1,1,1,1,,,
KR_6990418021,0,0,5,2,1,1,0,1,2,2,1,4,5,0,0,0,7,1,2,4,0,0,2,5,1,1,3,5,1,2,1,3,4,6,1,0,0,1,,,
KR_6937156036,0,0,2,2,1,4,0,1,2,3,1,2,1,3,6,7,5,4,3,2,0,0,2,1,0,2,3,3,3,5,4,4,3,4,1,1,0,4,,,
KR_6928525499,1,1,5,0,0,1,0,1,2,6,0,2,2,4,4,7,2,3,2,0,0,0,2,2,0,1,3,2,3,0,0,1,2,0,3,1,0,3,,,
KR_6992229034,1,1,1,0,0,5,1,0,2,1,4,4,6,5,3,3,2,0,0,5,2,3,2,1,1,2,3,5,3,6,5,1,3,4,4,5,6,1,,,
KR_6888017128,2,1,0,0,0,0,0,1,1,1,2,6,7,5,2,3,1,6,6,1,1,1,2,2,0,1,4,4,4,2,4,3,1,4,5,2,3,3,,,
